AreaID,AreaName,ZoneId,ZoneName,Polygon,IsLive,ZoneType
227,"Las Vegas, NV",2868,NV: Henderson,"POLYGON ((-114.941353 36.084986, -114.999795 36.084779, -114.99965 36.084702, -115.019924 36.084685, -115.020508 36.084458, -115.03876 36.07876, -115.054952 36.073561, -115.055192 36.062632, -115.055173 36.040911, -115.055257 36.025478, -115.055195 36.012143, -115.055195 36.012141, -115.038851 36.012003, -115.038851 36.017418, -115.03031 36.017436, -115.030353 36.020473, -115.002716 36.020577, -115.002673 36.01787, -114.997866 36.0178, -114.998167 35.998776, -114.994219 35.998672, -114.994219 35.983602, -114.976271 35.983585, -114.984155 35.972535, -114.948012 35.921856, -114.875727 35.921856, -114.839585 35.972535, -114.875727 36.023181, -114.948012 36.023181, -114.950482 36.019722, -114.958672 36.021712, -114.941353 36.084986))",true,null
227,"Las Vegas, NV",2874,NV: North Las Vegas,"POLYGON ((-115.1929138 36.3061825, -115.1927421 36.2390608, -115.2081266 36.2386062, -115.2079549 36.2129877, -115.1989427 36.2030843, -115.1877485 36.2032175, -115.0357614 36.2032971, -115.0361048 36.2604842, -115.0491916 36.260238, -115.0702654 36.2603458, -115.0711237 36.2923827, -115.1706873 36.2927978, -115.1711164 36.3063559, -115.1929138 36.3061825))",true,null
227,"Las Vegas, NV",2873,NV: Northwest Las Vegas,"POLYGON ((-115.330672 36.306805, -115.3317228 36.23916, -115.2081266 36.2386062, -115.1927421 36.2390608, -115.1929138 36.3061825, -115.2072475 36.30639, -115.21411395786308 36.306389962885632, -115.2238986651442 36.306113281259869, -115.2333400011033 36.306113308601773, -115.26097753842765 36.305836589183919, -115.27282217199974 36.306666635938278, -115.28260687724769 36.306528304353044, -115.29118994450211 36.30639000078245, -115.29719800882299 36.306804963083827, -115.3150508 36.306805, -115.330672 36.306805))",true,null
227,"Las Vegas, NV",2869,NV: South Las Vegas,"POLYGON ((-115.1804106 36.0729536, -115.18029174150755 35.997716105744004, -115.20754546151818 35.99748582548358, -115.20261638745659 35.9892977786023, -115.1797487 35.9538083, -115.11604805047672 35.93989505928363, -115.0926306 35.9542947, -115.0936606 35.9855539, -115.0550367 35.9851372, -115.0553301 36.0121419, -115.0555517 36.0599011, -115.1099684 36.0604561, -115.1099684 36.0730139, -115.1804106 36.0729536))",true,null
227,"Las Vegas, NV",2877,NV: Spring Valley,"POLYGON ((-115.34228 36.132408, -115.3419366 36.1143823, -115.3258005 36.1141743, -115.3259721 36.0725606, -115.316538 36.0726761, -115.1804106 36.0729536, -115.1805767 36.1004009, -115.1804908 36.1322261, -115.34228 36.132408))",true,null
227,"Las Vegas, NV",2876,NV: Summerlin,"POLYGON ((-115.3317228 36.23916, -115.3322378 36.2164502, -115.34125 36.2165194, -115.34125 36.1823038, -115.3656259 36.1821652, -115.3657976 36.1565283, -115.3424516 36.156251, -115.34228 36.132408, -115.1804908 36.1322261, -115.1724442 36.142589, -115.1724706 36.1445329, -115.186547 36.1447408, -115.1877485 36.2032175, -115.1989427 36.2030843, -115.2079549 36.2129877, -115.2081266 36.2386062, -115.3317228 36.23916))",true,null
227,"Las Vegas, NV",2872,NV: Winchester,"POLYGON ((-115.12958189999999 36.085841999999943, -115.10996840000008 36.073013899999957, -115.10996839999983 36.060456100000032, -115.05555170000009 36.059901100000019, -115.05545695787184 36.056690453130791, -115.05508488712758 36.073635011729813, -115.03880923437838 36.078861368659517, -115.02056103327511 36.084558327395058, -115.01995464971031 36.08479338487976, -115.02018547111156 36.084793167615892, -115.01982229404221 36.084844690410833, -115.01995464971031 36.08479338487976, -115.00009788160597 36.084810418514827, -115.00813147307656 36.089101980138352, -115.01044886680089 36.0896915217926, -115.01894607071725 36.0900729819845, -115.02049103405159 36.090939927466913, -115.02478260000009 36.100129399999929, -115.02928870000012 36.100129400000007, -115.02950329999987 36.144535700000141, -115.12975350000012 36.144397000000062, -115.12979639999983 36.142490899999949, -115.12959320000003 36.100747600000084, -115.12958189999999 36.085841999999943))",true,null
995,"Laurens, SC",4571,SC: Laurens,"POLYGON ((-81.9812752 34.6431331, -81.9840218 34.6293623, -81.966169 34.6285854, -81.9647099 34.6427094, -81.9812752 34.6431331))",true,null
554,"Laurinburg, NC",4001,NC: Laurinburg,"POLYGON ((-79.4535089 34.8034005, -79.5194269 34.7740769, -79.5084405 34.710883, -79.4026971 34.776333, -79.4535089 34.8034005))",true,null
1039,"Lawrenceburg, TN",4616,TN: Lawrenceburg,"POLYGON ((-87.3392455 35.2783524, -87.38016753664297 35.24688218166688, -87.3172728 35.2200345, -87.2946135 35.2721861, -87.3392455 35.2783524))",true,null
644,"Lawton, OK",4119,OK: Lawton,"POLYGON ((-98.460008 34.675213, -98.479322 34.647698, -98.534649 34.640369, -98.542202 34.586683, -98.386334 34.539185, -98.374381 34.591212, -98.351581 34.623715, -98.366158 34.64449, -98.365048 34.682728, -98.430279 34.694584, -98.449706 34.675213, -98.460008 34.675213))",true,null
633,"Leavenworth, KS",4097,KS: Leavenworth,"POLYGON ((-94.9951588 39.3606749, -94.9800526 39.2544156, -94.8633228 39.2693016, -94.8743092 39.3596131, -94.9951588 39.3606749))",true,null
1109,"Leicester, NY",4689,NY: Leicester,"POLYGON ((-77.9042105 42.7772771, -77.9097037 42.7714809, -77.9018073 42.76518, -77.8836112 42.7654321, -77.8842978 42.7762691, -77.9042105 42.7772771))",false,null
852,"Lennon, MI",4419,MI: Lennon,"POLYGON ((-84.0058826 42.8931082, -83.927605 42.8981385, -83.8795398 43.0087019, -83.970177 43.0207514, -84.0484546 42.9423877, -84.0058826 42.8931082))",true,null
358,"Lenoir, NC",4595,NC: Lenoir,"POLYGON ((-81.539566 35.9365668, -81.5732117 35.9136303, -81.5637703 35.8952764, -81.5055771 35.9005605, -81.4827461 35.93337, -81.539566 35.9365668))",true,null
424,"Leominster, MA",3860,MA: Leominster,"POLYGON ((-71.8980718 42.6173217, -71.8568731 42.435149, -71.6371465 42.4716261, -71.7113042 42.6456119, -71.8980718 42.6173217))",true,null
441,"Lewiston, ME",3877,ME: Lewiston,"POLYGON ((-70.2670852 44.1830649, -70.3165236 44.0213349, -70.2176467 43.9778686, -70.0638381 44.096338, -70.2670852 44.1830649))",true,null
535,"Lexington, KY",4903,KY: Frankfort,"POLYGON ((-84.826742 38.169947, -84.862885 38.219146, -84.93517 38.219146, -84.971312 38.169947, -84.966884 38.163918, -84.968463 38.161767, -84.932321 38.11253, -84.860036 38.11253, -84.823893 38.161767, -84.828321 38.167797, -84.826742 38.169947))",false,null
535,"Lexington, KY",3976,KY: Lexington,"POLYGON ((-84.29824267781514 38.25137882196897, -84.22595776218485 38.25137882196897, -84.18981530436969 38.20220184, -84.22595776218485 38.152991618048354, -84.25728318959551 38.152991618048354, -84.2300579 37.9421654, -84.75743269999998 37.9421654, -84.7794068 38.2534313, -84.3324236469888 38.204871578932554, -84.29824267781514 38.25137882196897))",true,null
1016,"Lexington, NC",4592,NC: Lexington,"POLYGON ((-80.2565304 35.8521362, -80.2807347 35.8437875, -80.2932659 35.8009172, -80.2378193 35.7869934, -80.2179066 35.8279226, -80.2565304 35.8521362))",true,null
511,"Lexington, VA",3954,VA: Lexington,"POLYGON ((-79.4599125 37.8443221, -79.5436833 37.7268358, -79.4077274 37.7143436, -79.3390629 37.8448643, -79.4310734 37.8744098, -79.4599125 37.8443221))",true,null
965,"Liberty, TX",4542,TX: Liberty,"POLYGON ((-94.9045347 30.0757551, -94.9244475 30.0478239, -94.8942351 29.9955059, -94.7891783 29.98718, -94.7294401 30.0192902, -94.7280669 30.1072426, -94.7617125 30.1125886, -94.7987913 30.0769435, -94.9045347 30.0757551))",true,null
824,"Ligonier, IN",4387,IN: Ligonier,"POLYGON ((-85.6075189 41.4834504, -85.6099222 41.4510352, -85.5790231 41.4474325, -85.57147 41.4690456, -85.6075189 41.4834504))",true,null
1013,"Lillington, NC",4589,NC: Lillington,"POLYGON ((-78.8198986 35.4217778, -78.851827599999993 35.4052693, -78.8350048 35.3939352, -78.8322582 35.3812, -78.8099422 35.3880577, -78.795866 35.4159023, -78.8198986 35.4217778))",true,null
547,"Lincoln, NE",3989,NE: Lincoln,"POLYGON ((-96.7190069 40.8865573, -96.8178839 40.8657897, -96.8151373 40.7930518, -96.7354864 40.7784946, -96.6942877 40.6848367, -96.5679449 40.7327228, -96.5844244 40.7972104, -96.5679449 40.8927864, -96.7190069 40.8865573))",true,null
352,"Lincolnton, NC",4012,NC: Lincolnton,"POLYGON ((-81.3080931 35.5085343, -81.2971067 35.4400339, -81.1728239 35.4403136, -81.1886168 35.530051, -81.3098097 35.5247422, -81.3080931 35.5085343))",true,null
1050,"Little Falls, MN",4627,MN: Little Falls,"POLYGON ((-94.3973298 45.9920994, -94.4014497 45.965378, -94.3437715 45.9529673, -94.3149323 45.9873286, -94.3355317 46.0035474, -94.3231721 46.0426438, -94.3973298 45.9920994))",true,null
613,"Little Rock, AR",4066,AR: Bryant,"POLYGON ((-92.422385 34.6828065, -92.6009129 34.6308434, -92.6544712 34.5731941, -92.5514744 34.5041885, -92.4292515 34.5743249, -92.3413609 34.497398, -92.271323 34.5370016, -92.2301243 34.6161523, -92.2878025 34.6477914, -92.3825596 34.6398828, -92.422385 34.6828065))",true,null
613,"Little Rock, AR",4064,AR: Little Rock,"POLYGON ((-92.3874374 34.7904551, -92.43530848355083 34.81074477965724, -92.49410855839247 34.76403599069019, -92.4121566 34.6775973, -92.38154920286169 34.643392474147916, -92.2181230200333 34.65485611388591, -92.1677108 34.7193726, -92.2116561 34.7453304, -92.2734542 34.7509724, -92.3105331 34.7645114, -92.3270126 34.7870716, -92.3585983 34.7927107, -92.3874374 34.7904551))",true,null
613,"Little Rock, AR",4065,AR: North Little Rock,"POLYGON ((-92.3325057 34.7932751, -92.3105331 34.7859442, -92.2878738 34.7588709, -92.2535415 34.7521012, -92.2027297 34.7458952, -92.1649642 34.7306601, -92.1471115 34.6708214, -92.0674606 34.6792918, -92.1230789 34.7904556, -92.1862503 34.7972222, -92.0777603 34.8862635, -92.1450515 34.9228664, -92.2892471 34.7870721, -92.3496719 34.885137, -92.4004837 34.8840105, -92.432756 34.8761244, -92.4334426 34.8462632, -92.3325057 34.7932751))",true,null
451,"Littleton, NH",3887,NH: Littleton,"POLYGON ((-71.7638632 44.3735698, -71.909432 44.2890895, -71.8064352 44.2290936, -71.6430135 44.3382208, -71.7185446 44.4079165, -71.7638632 44.3735698))",true,null
679,"Livingston, TX",4167,TX: Livingston,"POLYGON ((-95.0641743 30.7386013, -94.9955098 30.6417636, -94.8526875 30.7126299, -95.0641743 30.7386013))",true,null
1117,"Livonia, NY",4697,NY: Livonia,"POLYGON ((-77.6859753 42.8399605, -77.6907818 42.8062177, -77.6488964 42.8047064, -77.6495831 42.8419744, -77.6859753 42.8399605))",false,null
798,"Lockeford, CA",4358,CA: Lockeford,"POLYGON ((-121.163557 38.1780744, -121.1796932 38.1456812, -121.1790065 38.1146241, -121.1515407 38.1165149, -121.1467342 38.1475712, -121.1154918 38.1653888, -121.1165218 38.1805033, -121.163557 38.1780744))",true,null
522,"Logan, WV",3963,WV: Logan,"POLYGON ((-82.0006643 37.8989235, -82.1599661 37.8664066, -82.0281301 37.7427114, -81.9072805 37.8078399, -82.0006643 37.8989235))",true,null
935,"Loma Vista, TX",4512,TX: Loma Vista,"POLYGON ((-99.024164172166508 26.410682090728695, -99.0218487252752 26.409633284684489, -99.013729367155676 26.399301128870729, -98.99748810597346 26.394684435593845, -98.9512075 26.410198, -98.959104 26.4473985, -98.9797033 26.4434023, -98.9834799 26.4188075, -99.034751656819637 26.430684443471371, -99.024164172166508 26.410682090728695))",true,null
635,"London, KY",4099,KY: London,"POLYGON ((-84.1523019 37.1795971, -84.1100732 37.0580474, -84.0287057 37.0602393, -84.0163461 37.1287014, -84.074711 37.1738526, -84.1523019 37.1795971))",true,null
873,"London, OH",4440,OH: London,"POLYGON ((-83.5344842 39.949903, -83.5399774 39.8213441, -83.3422235 39.836109, -83.3724359 39.9814789, -83.5344842 39.949903))",true,null
448,"Londonderry, NH",3884,NH: Londonderry,"POLYGON ((-71.321415 42.926757, -71.3941994 42.8623677, -71.387333 42.8130242, -71.3502541 42.8029492, -71.257560001621584 42.786261475865928, -71.2101784 42.9036248, -71.321415 42.926757))",true,null
465,"Long Beach, NY",3905,NY: Long Beach,"POLYGON ((-73.7434597 40.5927264, -73.756506 40.5833404, -73.5762615 40.5838619, -73.5762615 40.595594, -73.6871548 40.5924657, -73.692648 40.5882943, -73.7434597 40.5927264))",false,null
389,"Long Island, NY",3715,"Deer Park, NY","POLYGON ((-73.2516282062742 40.832270382719727, -73.395823766679143 40.802650303700077, -73.399256994307834 40.744931146855691, -73.359431553815057 40.7116288447621, -73.343638706723056 40.672581502940417, -73.332652378311252 40.678309878317954, -73.3134263035906 40.680392801878732, -73.3134263035906 40.6887238452707, -73.284587191509615 40.684558453746348, -73.261927889160276 40.693409599536857, -73.233088777079274 40.717874295847565, -73.2241623852447 40.707464885228326, -73.207682892626977 40.705382807820506, -73.202189728421089 40.7157925439154, -73.211802765781414 40.782376313981622, -73.2516282062742 40.832270382719727))",false,null
389,"Long Island, NY",3721,"Hamptons, NY","POLYGON ((-72.768717517521878 40.782860421359295, -72.742624987543849 40.7880594325335, -72.743311633069581 40.79949582443745, -72.729578722554834 40.79949582443745, -72.728892077029087 40.820284216999482, -72.7254588494004 40.807292234868449, -72.713785875462847 40.79949582443745, -72.69524644626793 40.795337364403522, -72.689753282062028 40.803654023971617, -72.665034043135478 40.803654023971617, -72.646494613940561 40.793777874731852, -72.610102401076432 40.805213281635709, -72.590189680830051 40.810930246312175, -72.57371018821236 40.828597750370179, -72.56890366953219 40.839507681361027, -72.549677594811527 40.837949229709473, -72.551737531388753 40.846779971264191, -72.544184430605611 40.8556095362147, -72.537317975348259 40.86703428536125, -72.527018292462188 40.8519739754985, -72.5036723445871 40.848857621814048, -72.489252788546608 40.872226701687765, -72.50161240800989 40.882610312783683, -72.483072978814974 40.882610312783683, -72.45354722120824 40.877418710832139, -72.422648172550055 40.880014562707679, -72.423334818075773 40.868072801200618, -72.410288553086772 40.863918640122407, -72.346430519193149 40.886763301158886, -72.384882668634461 40.942284464797304, -72.429514627807421 40.93242897145079, -72.4617869675171 40.907524333690112, -72.483759624340692 40.896625604041063, -72.500239116958412 40.896625604041063, -72.513285381947441 40.899220702568392, -72.540751202976949 40.912713573712921, -72.564783796377753 40.916864672500751, -72.571650251635148 40.907524333690112, -72.592936262933009 40.909081148459158, -72.604609236870559 40.917383541522007, -72.616968856333827 40.910637926575014, -72.621775375013982 40.92049667012158, -72.796183338551387 40.872745920925574, -72.768717517521878 40.782860421359295))",false,null
389,"Long Island, NY",3714,"Huntington, NY","POLYGON ((-73.465174964778654 40.858002954178637, -73.45212869978964 40.8408627548052, -73.395823766679143 40.803970325892308, -73.2516282062742 40.833070289444763, -73.239268586810937 40.91043479859249, -73.291453646767 40.924963004762006, -73.3278458596311 40.930669640703982, -73.354625035134873 40.9218500865293, -73.361491490392254 40.905245379724796, -73.3765976919585 40.915623810199605, -73.3820908561644 40.905245379724796, -73.3930771845762 40.911991544837477, -73.4081833861424 40.905245379724796, -73.434962561646174 40.906802248146825, -73.450755408738175 40.913029355304289, -73.476161293190458 40.899536548597055, -73.471354774510274 40.87825383698361, -73.461741737149978 40.86994653170138, -73.465174964778654 40.858002954178637))",false,null
389,"Long Island, NY",3717,"Long Island, NY","POLYGON ((-73.2357236589505 40.814857297519396, -73.12181278015439 40.82973462779219, -73.06723301222227 40.841682747916444, -73.06661858977789 40.84248783930842, -73.0087821686888 40.85506260276346, -73.01001322465717 40.88764413017097, -73.00962303294378 40.88764413017097, -73.00779724722898 40.85635029156983, -72.94616739056663 40.86971264672598, -72.94540210141412 40.8687102818503, -73.00695298018319 40.855505529252234, -72.98779625373903 40.83179133586886, -72.98448319471922 40.792925051451604, -72.98616513860689 40.792925051451604, -72.9818816498567 40.7500582798878, -73.00269785105799 40.747868019993, -73.01599709071438 40.7504963232097, -73.0281398747485 40.743049194288304, -73.0356568362934 40.73034334381809, -73.0697722771511 40.72508504070581, -73.10677885706458 40.7171968070082, -73.1206563245321 40.72639965543599, -73.1455201204115 40.7268378545754, -73.13684670324429 40.7167585443932, -73.1489894872783 40.7106225648415, -73.2004517624705 40.7150054650812, -73.20970340744888 40.7829035207985, -73.2357236589505 40.814857297519396))",true,null
389,"Long Island, NY",3720,"Riverhead, NY","POLYGON ((-72.795496693025626 40.8734796777764, -72.621775375013968 40.92122989750856, -72.609415755550685 40.93316206645197, -72.590876326355769 40.929530764859514, -72.546931012708569 40.954427110619591, -72.532511456668047 40.978795688429905, -72.509165508792975 40.982424281124537, -72.497492534855425 40.989162566497846, -72.470713359351649 40.990199164673648, -72.470713359351649 41.000564250089518, -72.45492051225969 41.01403642461041, -72.490626079598059 41.048740486876461, -72.520151837204779 41.038900894624277, -72.58332322557267 40.998491363385376, -72.635508285528729 40.981905922961722, -72.64855455051773 40.981905922961722, -72.674647080495788 40.979832449569919, -72.689066636536268 40.981905922961722, -72.769404163047568 40.965834799234962, -72.785197010139555 40.966353283688612, -72.8044230848602 40.899954165927809, -72.795496693025626 40.8734796777764))",false,null
389,"Long Island, NY",3719,"Rocky Point, NY","POLYGON ((-73.031016108353668 40.951455766910406, -73.009730097055808 40.891789897241217, -73.007670160478568 40.856483870681288, -72.80648302143743 40.900094461198279, -72.786570301191048 40.967011917307353, -72.833948842466938 40.970641158192585, -72.876520865062687 40.964419480176495, -72.910853141349548 40.964419480176495, -72.963038201305636 40.9685673307009, -73.020029779941865 40.965974954676192, -73.031016108353668 40.951455766910406))",false,null
389,"Long Island, NY",3716,"St. James, NY","POLYGON ((-73.2359950720047 40.816028397426514, -73.120537600951124 40.830868731289648, -73.008919846136124 40.855138716546186, -73.010256585714757 40.890516512774632, -73.030976049183408 40.951120176846807, -73.041669965812389 40.963234241013971, -73.066399648016883 40.971309048691957, -73.077093564645878 40.967776441916349, -73.072414976120712 40.959196466639995, -73.072414976120712 40.949100950017659, -73.098481397903839 40.9602059333915, -73.114024405555256 40.9760180386733, -73.14541391530328 40.957733742526429, -73.14541391530328 40.934701866911539, -73.155279189795522 40.915728408571084, -73.179493954458266 40.904206151271168, -73.177700268186953 40.919794608221089, -73.216264523020243 40.910984192851714, -73.237788758276011 40.908950853327369, -73.249447719039566 40.832316202160307, -73.2359950720047 40.816028397426514))",false,null
389,"Long Island, NY",3718,"Yaphank, NY","POLYGON ((-73.00674544573603 40.855444117960921, -72.987663927968171 40.831823020418057, -72.9807251942344 40.7503970329251, -72.945453297754383 40.740759398869912, -72.9211677296862 40.759595289817568, -72.902086211918316 40.7574053440835, -72.891099883506527 40.766164694142432, -72.88358292196159 40.756091342013463, -72.881270010717017 40.740759398869912, -72.858140898271117 40.74426415466592, -72.832120646769468 40.755653335551905, -72.810147989945875 40.761785163405953, -72.809569762134714 40.774485007463753, -72.800318117156365 40.784555571728291, -72.770250270976689 40.782804278920906, -72.80494393964554 40.8987275961373, -73.00674544573603 40.855444117960921))",false,null
388,"Longview, TX",3677,"Longview, TX","POLYGON ((-94.625768218646357 32.36128280375317, -94.622311845653357 32.3629511101341, -94.6206804573997 32.358566734973948, -94.617156937168048 32.361296150190434, -94.614526145323481 32.36258742193808, -94.616611813424242 32.366354359790535, -94.6199812651355 32.364812903797095, -94.625768218646357 32.36128280375317))",true,null
388,"Longview, TX",4772,TX: Kilgore,"POLYGON ((-94.93331477554942 32.503313617711463, -94.967781682431323 32.473077786162861, -94.9278000614058 32.347956487263453, -94.867138295195076 32.335726041640704, -94.7982044699556 32.346209381958836, -94.763048219083487 32.382891506613738, -94.787864416571125 32.440504763503625, -94.857832247340909 32.473659342201124, -94.93331477554942 32.503313617711463))",true,null
388,"Longview, TX",4311,TX: Longview,"POLYGON ((-94.91412848133325 32.518385292068011, -94.741159744304923 32.436529469433111, -94.696159747679673 32.440089965760684, -94.680690998839751 32.501782884429474, -94.734128494832248 32.571729400777244, -94.893034732915154 32.569359224619717, -94.91412848133325 32.518385292068011))",true,null
936,"Los Alvarez, TX",4513,TX: Los Alvarez,"POLYGON ((-98.8770498 26.4824358, -98.9126713 26.489091, -98.9394504 26.4110153, -98.9164478 26.3876438, -98.8905242 26.3681156, -98.8543064 26.367036, -98.8509573 26.422497, -98.8396276 26.4249567, -98.8770498 26.4824358))",true,null
187,"Los Angeles, CA",2838,CA: Anaheim,"POLYGON ((-117.7758454 33.7974627, -117.7675679 33.8146892, -117.7800992 33.8195383, -117.7295475 33.843501, -117.716953 33.8569418, -117.7216264 33.8659645, -117.7358406 33.8712069, -117.7609837 33.8680364, -117.797424 33.8563054, -117.8130668 33.8565089, -117.8273147 33.8521132, -117.9692792 33.8540286, -117.9782914 33.8559, -118.018181 33.8550198, -118.0122198 33.7732404, -117.975141 33.7641076, -117.9215826 33.7641076, -117.8611611 33.7914711, -117.7758454 33.7974627))",true,null
187,"Los Angeles, CA",2855,CA: Beverly Hills,"POLYGON ((-118.5179162 34.0247481, -118.35031041508624 34.03798786911199, -118.3620477 34.1038146, -118.4118649 34.1374321, -118.5272213 34.1885665, -118.5533138 34.1612987, -118.4915157 34.1317486, -118.492889 34.0612413, -118.5615536 34.0430363, -118.5179162 34.0247481))",true,null
187,"Los Angeles, CA",2844,CA: Compton/Norwood,"POLYGON ((-118.2821564 33.928432, -118.2852304 33.8719794, -118.1927814 33.8769281, -118.065752 33.876073, -118.0355646 33.8594652, -118.018181 33.8550198, -118.0192476 33.9263739, -118.2821564 33.928432))",true,null
187,"Los Angeles, CA",2845,CA: Diamond Bar,"POLYGON ((-117.8503328 33.9693789, -117.80812347399922 33.998717708001486, -117.7743271 34.042318, -117.8035095 34.0676334, -117.8450516 34.0682022, -117.8646209 34.0562567, -117.9075363 34.0576788, -117.9780489 33.972511, -117.8503328 33.9693789))",true,null
187,"Los Angeles, CA",2861,CA: Eastvale,"POLYGON ((-117.480057 33.877744, -117.509504 33.87853, -117.494326 34.012511, -117.678194 34.007962, -117.692363 34.007568, -117.662514 33.952368, -117.662644 33.952334, -117.61716 33.867236, -117.615237 33.867439, -117.616349 33.86584, -117.580207 33.813845, -117.507922 33.813845, -117.471779 33.86584, -117.480057 33.877744))",true,null
187,"Los Angeles, CA",2850,CA: El Monte,"POLYGON ((-118.1182886 34.05206, -118.07091 34.0247481, -118.0809143 33.9963377, -118.0294159 33.9957684, -118.0304458 33.9724246, -117.9780489 33.972511, -117.9075363 34.0576788, -117.910235 34.147014, -118.0207849 34.1725822, -118.0818963 34.1197328, -118.1182886 34.05206))",true,null
187,"Los Angeles, CA",2854,CA: Glendale/Burbank,"POLYGON ((-118.1646725 34.2158255, -118.3486935 34.2805304, -118.4118649 34.1374321, -118.3620477 34.1038146, -118.2089258 34.1015404, -118.2109857 34.1254171, -118.1869531 34.1992785, -118.1646725 34.2158255))",true,null
187,"Los Angeles, CA",2836,CA: Huntington Beach,"POLYGON ((-117.9439537 33.6203283, -117.8841592 33.6747389, -117.8486934 33.7057011, -117.9215826 33.7641076, -117.975141 33.7641076, -118.0122198 33.7732404, -118.0911841 33.7732404, -118.1041594 33.7573227, -118.1129841 33.7456879, -118.1162717 33.7414037, -118.114015 33.7412713, -118.1050021 33.7368464, -118.0936732 33.7312785, -118.0815269 33.7221411, -118.0698122 33.7130029, -118.0574943 33.7029352, -118.0485262 33.692724, -118.0279269 33.673226, -117.995397 33.6477219, -117.9439537 33.6203283))",true,null
187,"Los Angeles, CA",2847,CA: Inglewood,"POLYGON ((-118.2821564 33.928432, -118.2693506 34.0389742, -118.3496881 34.0378362, -118.4334588 34.032146, -118.3840204 33.9302268, -118.2821564 33.928432))",true,null
187,"Los Angeles, CA",2834,CA: Irvine,"POLYGON ((-117.8172793 33.7081287, -117.8486934 33.7057011, -117.8841592 33.6747389, -117.7497872 33.6286948, -117.6293101 33.648703, -117.6499095 33.6701353, -117.6473346 33.6884199, -117.6675906 33.6914194, -117.6868167 33.6795638, -117.7259555 33.7086999, -117.8172793 33.7081287))",true,null
187,"Los Angeles, CA",2846,CA: La Habra,"POLYGON ((-117.8719621 33.9334954, -117.8503328 33.9693789, -117.9780489 33.972511, -118.0304458 33.9724246, -118.0294159 33.9957684, -118.0809143 33.9963377, -118.1183365 33.9684384, -118.121083 33.9271421, -118.0192476 33.9263739, -117.8719621 33.9334954))",true,null
187,"Los Angeles, CA",2833,CA: Laguna Nigue/Mission Viejo,"POLYGON ((-117.7941816 33.5419804, -117.80419159999997 33.5456733, -117.81652 33.5517799, -117.8214774 33.5545605, -117.81562019999998 33.5583782, -117.8110717 33.5564917, -117.80845440000002 33.5588251, -117.77862989999998 33.546897, -117.753907 33.5760794, -117.74979627894083 33.628578884987675, -117.62906649295309 33.64862907184182, -117.62916292693664 33.64872941748438, -117.5791558 33.65770519999999, -117.5798424 33.6462737, -117.61898119906856 33.5656383019199, -117.64592451492521 33.51005518413078, -117.62040504218486 33.51005518413078, -117.5842625843697 33.45784378, -117.62040504218486 33.405600915913254, -117.69268995781515 33.405600915913254, -117.72883241563032 33.45784378, -117.72334019930089 33.46577986486445, -117.7281578 33.4694638, -117.7466973 33.4969531, -117.7851494 33.5358814, -117.78756259999999 33.5402903, -117.7941816 33.5419804))",true,null
187,"Los Angeles, CA",2839,CA: Lakewood,"POLYGON ((-118.0911841 33.7732404, -118.0122198 33.7732404, -118.018181 33.8550198, -118.0355646 33.8594652, -118.065752 33.876073, -118.1927814 33.8769281, -118.2044544 33.8273169, -118.1368136 33.8030074, -118.1145035 33.802144, -118.0911841 33.7732404))",true,null
187,"Los Angeles, CA",2842,CA: Longbeach,"POLYGON ((-118.2134415 33.7424254, -118.1955891 33.7300773, -118.1818565 33.7300773, -118.1871779 33.7480634, -118.1815131 33.7561987, -118.1773933 33.7566269, -118.1782516 33.7607656, -118.1677804 33.7603375, -118.1590258 33.7583395, -118.149928 33.7554851, -118.1391136 33.7510607, -118.127784 33.7466361, -118.1224626 33.7446378, -118.1162717 33.7414037, -118.1131163 33.7455527, -118.0911841 33.7732404, -118.1145035 33.802144, -118.1368136 33.8030074, -118.2044544 33.8273169, -118.1927814 33.8769281, -118.2852304 33.8719794, -118.2846714 33.8070791, -118.2778873 33.7678524, -118.2705093 33.7204189, -118.2478249 33.7127527, -118.2438943 33.7143634, -118.2463151 33.7216856, -118.23708 33.7254781, -118.240011 33.7385837, -118.2207181 33.7378284, -118.2134415 33.7424254))",true,null
187,"Los Angeles, CA",2853,CA: Los Angeles,"POLYGON ((-118.2089258 34.1015404, -118.3620477 34.1038146, -118.35017090604264 34.03810347539769, -118.2693506 34.0389742, -118.20208508960434 34.04482416898723, -118.2089258 34.1015404))",true,null
187,"Los Angeles, CA",2866,CA: Menifee,"POLYGON ((-117.3650033 33.6884615, -117.2496468 33.5724025, -117.1878487 33.6084375, -117.11645 33.6507256, -117.1521431 33.7284456, -117.1756409 33.7631267, -117.2621582 33.7648392, -117.3650033 33.6884615))",true,null
187,"Los Angeles, CA",2849,CA: Montebello/Huntington Park,"POLYGON ((-118.2693506 34.0389742, -118.2821564 33.928432, -118.121083 33.9271421, -118.1183365 33.9684384, -118.0809143 33.9963377, -118.07091 34.0247481, -118.1182886 34.05206, -118.2693506 34.0389742))",true,null
187,"Los Angeles, CA",2865,CA: Moreno Valley,"POLYGON ((-117.2868775 33.9604087, -117.3328888 33.9972116, -117.4269592 33.8764399, -117.3280762 33.8635352, -117.2621582 33.7648392, -117.1756409 33.7631267, -117.1742676 33.8219028, -117.2085999 33.8766481, -117.138562 33.9159745, -117.1378754 33.9552829, -117.2868775 33.9604087))",true,null
